,b0,b1,b2,bi,dotmode,m0,m1,m2,x0,x1,subj
0,-3.8409386338660956,0.2788643865973941,3.1734364301787865,0,2d,1.226594078395995,0.40118886989293834,-0.00010000000000000643,4.991248719616794,7.21318798386152,ALL
1,-4.249600780775608,0.10115129578716901,3.1263158474630153,1,2d,1.3084664672349604,0.43262551043987774,-9.999999999999987e-05,4.9675138423507095,6.990954898911908,ALL
2,-4.02634020324948,0.4569994690224145,3.199382494820907,2,2d,1.2602269281353053,0.3646291465796938,0.00010000000000002338,5.005974412205573,7.523082996631362,ALL
3,-3.171807608116188,0.3865284506246416,3.2033832959023694,3,2d,1.0757016250715798,0.3801178009224568,-0.00010000000000000091,5.115610716487498,7.408529632157602,ALL
4,-3.7511757468085842,-0.15440719781866252,3.1076557868179258,4,2d,1.197414136938618,0.4734837659794097,0.00010000000000003917,4.968390184036127,6.890948146241596,ALL
5,-3.391608433044638,0.5938439266145707,3.455686629159203,5,2d,1.1200907232220914,0.3410739998950993,0.00010000000000000057,5.11600359856204,8.39314054274626,ALL
6,-3.2086636007490568,0.12696574046092485,3.128943469766507,6,2d,1.075363517468081,0.4231212305696254,9.999999999966858e-05,5.11409545060444,7.096517868516842,ALL
7,-3.65097762340127,0.40776258645870095,3.184705183753919,7,2d,1.1757083526497876,0.37493041735199995,9.999999999998283e-05,5.068496570348955,7.4085305480666825,ALL
8,-3.438474850947525,0.2508234807756679,3.095912356278387,8,2d,1.1282327984066585,0.4071057806759761,0.00010000000000000356,5.116017348898173,6.990291045870436,ALL
9,-2.914680955440565,0.04296067527707803,3.0686177595783946,9,2d,1.0189920866951954,0.43917742984015956,9.9999999999999e-05,5.101011827406979,6.890941964922367,ALL
10,-2.9311715669189495,-0.2063015587005779,3.1202046193787045,10,2d,1.0155844451706801,0.4828360284240819,9.999999999994157e-05,5.114740791244876,6.8909435766148714,ALL
11,-3.2897378682088894,0.36720666898696896,3.193300171607269,11,2d,1.098735711602939,0.38136478344655084,-9.999999999999326e-05,5.097703475570528,7.408530551850375,ALL
12,-3.6594813050858566,0.2522623373001278,3.163651525260104,12,2d,1.1842210638571287,0.4003328374660481,9.999999999979332e-05,4.990180097808426,7.274238197658835,ALL
13,-6.153606571231096,-0.2151186503206355,3.111751837628746,13,2d,1.7570126809526356,0.4781090707964441,9.999999999998796e-05,4.643420966058624,6.959847876499421,ALL
14,-3.7753911355943828,0.012638191110198932,3.0961774215661126,14,2d,1.1966868471659644,0.44638443146300705,0.00010000000000000662,5.0486696667267985,6.909358160669025,ALL
15,-3.454254744389821,0.3814951810043474,3.227795680911879,15,2d,1.1340508687512243,0.38429601717402373,9.999999999997367e-05,5.116005827627277,7.408459077130275,ALL
16,-3.1546784874550484,0.6840069052495649,3.155287006860315,16,2d,1.07260042401024,0.3334722367627966,-0.00010000000000000708,5.193531581254825,7.408530534776128,ALL
17,-3.312100554187487,0.35406768395887733,3.2243068735644798,17,2d,1.0981650531209288,0.3875236115035208,9.999999999994883e-05,5.158956566829226,7.408529332095898,ALL
18,-3.7764774497063414,0.10238553966964951,3.168768549180386,18,2d,1.2016661293791426,0.4305531303242213,0.00010000000000005827,5.030213430717156,7.123614575474153,ALL
19,-4.492743779097837,0.1458978282251639,3.1630162715893078,19,2d,1.3617081588465862,0.4254880452571087,9.999999999992125e-05,4.9546484374182524,7.092625529561002,ALL
20,-3.456174442981965,0.05409155692112481,3.296366004042937,20,2d,1.1329836788453258,0.43799073173664177,-9.999999999994197e-05,5.050792552025207,7.400919974168564,ALL
21,-4.371415019265483,0.1369988564434362,3.094030565774678,21,2d,1.3344288600942142,0.42191859230963225,9.999999999998365e-05,4.940672386308055,7.010197435452184,ALL
22,-3.4061862908167972,-0.026324575894613213,3.1092930535120176,22,2d,1.1199340878697766,0.4551342875592469,9.999999999999115e-05,5.084030286388945,6.890948034330939,ALL
23,-3.7000602122923505,-0.008820840402299131,3.322590225353571,23,2d,1.181709979934016,0.4497723117460797,9.99999999999914e-05,5.043106092898916,7.408530564890834,ALL
24,-3.8773233488511503,0.32959962667018405,3.1789148330404124,24,2d,1.227081027175297,0.38934388371377404,9.999999999995378e-05,5.021769637594706,7.320127352768823,ALL
25,-3.1731790472765127,0.09169702013022475,3.094233001985796,25,2d,1.0684010178803638,0.4302308799250028,9.999999999991186e-05,5.115996549013143,6.980517161088954,ALL
26,-3.4348917200423257,-0.11946985667297544,3.1510487367083564,26,2d,1.1301877979687065,0.46793690683656103,0.00010000000000000384,5.006292813241805,6.990723548723068,ALL
27,-4.83279884407651,0.76347384616993,3.378133758291849,27,2d,1.4293208923316219,0.31956418528143266,-0.00010000000000000034,5.0427923162386685,8.179395854646799,ALL
28,-2.901508282436553,0.2165992105927952,3.0851493886924253,28,2d,1.024114255043903,0.41463222697163366,9.999999999989222e-05,5.115995795465168,6.919969043277906,ALL
29,-5.374755290856422,0.2961245304023396,3.1761333466556976,29,2d,1.5837052020204665,0.3888422473330822,9.999999999998636e-05,4.746050414453516,7.408530552085281,ALL
30,-4.428032445805235,0.608690417490347,3.166131197753739,30,2d,1.3438303704275916,0.3453022052994114,0.0001000000000000097,5.04414636890522,7.408529670391102,ALL
31,-3.5115063423056383,0.2889119893508888,3.0702478524881878,31,2d,1.150470456706358,0.3994862156709985,0.00010000000000000174,5.060582881981323,6.964025648020664,ALL
32,-4.297502484246056,0.5587734351449546,3.138707869674615,32,2d,1.3209431987168103,0.3483388375885474,0.00010000000000000946,4.993063381989535,7.4085200188279385,ALL
33,-1.395716763351694,-1.905291062694554,3.1790689294806875,33,2d,0.606340400321955,0.7788490677984754,0.00010000000000001875,2.953905279773609,6.528880782775623,ALL
34,-4.511866832814386,0.029196456585874078,3.1235319352548894,34,2d,1.3618624666477361,0.4491435800873158,0.0001000000000000118,4.975314249093867,6.890946925939504,ALL
35,-5.063135788301986,-0.41304489675973427,3.119500962864507,35,2d,1.511317321826968,0.512735820752041,9.999999999999518e-05,4.656696412430056,6.890946187600177,ALL
36,-3.7669517223870486,0.4338058552347752,3.039751052137937,36,2d,1.2002537551593977,0.37183024764443595,9.999999999998142e-05,5.07078426825584,7.010312454694326,ALL
37,-3.7703074420025913,-0.010614732880719065,3.235113612638966,37,2d,1.2118327501959036,0.4412861124262713,9.999999999999937e-05,4.879254106069854,7.35682253292454,ALL
38,-2.967001402740204,-0.05626552675137734,3.055942793490808,38,2d,1.0240886814344334,0.4517371714934739,9.999999999994742e-05,5.085574108722203,6.890948166373857,ALL
39,-3.623930287201682,0.3645485823562381,3.1977826411689514,39,2d,1.1728644191879596,0.3825286248483336,9.999999999999548e-05,5.046562387438763,7.408529686902657,ALL
40,-4.582975635865561,-0.4736144636420931,3.1776771624974742,40,2d,1.4046760834077747,0.5273708619915316,9.999999999941542e-05,4.684072393592654,6.924887845778523,ALL
41,-3.7194815898449556,-0.08835080932082762,3.177120065065577,41,2d,1.1890360623455112,0.4674987365330576,-9.999999999999957e-05,5.03249191395464,6.983490354043609,ALL
42,-4.825923041302778,-0.6449239893646994,3.1700056847371245,42,2d,1.4584737265635264,0.5537139857364276,0.00010000000000001676,4.621115229657839,6.89095610411857,ALL
43,-3.532587268336584,0.45059038535684265,3.214644408597652,43,2d,1.1517655665589244,0.3731907256265283,9.999999999995974e-05,5.115985603192779,7.40853050849701,ALL
44,-3.300751111244723,0.25078094215076163,3.07642110305465,44,2d,1.0988064752833262,0.4046049509148461,9.999999999987241e-05,5.115995757432559,6.985428094317004,ALL
45,-3.4711579775397534,0.5729135557821109,3.151609551601027,45,2d,1.1386447985255754,0.34817096271316234,0.0001000000000000014,5.11600935199517,7.408535248444672,ALL
46,-2.959941830452047,0.1225338796202108,3.0953672225576323,46,2d,1.0301239369859168,0.42740583587749353,0.00010000000000003973,5.114290865770889,6.957155648992784,ALL
47,-3.2947142819140907,0.8605855193196045,3.3358735715003878,47,2d,1.108299884591039,0.3025022037853085,-9.999999999999885e-05,5.156753248164489,8.180006455103053,ALL
48,-3.554085279888102,0.30745438726999225,3.205502847602016,48,2d,1.164836601432177,0.39127724955510096,9.999999999987951e-05,4.9919113393959345,7.4085301866512205,ALL
49,-2.7269901835315538,-0.20625192632153302,3.111182836679701,49,2d,0.9742368867838624,0.4815183905512282,0.0001000000000000466,5.115980636251358,6.890959771482077,ALL
50,-3.240114238187617,0.4178911612533523,3.161112820711796,50,2d,1.0867886662421742,0.37177527423262674,-9.999999999996757e-05,5.115995644725099,7.37672507333471,ALL
51,-3.4615771545523146,0.07026647445653145,3.076826920217639,51,2d,1.1243729427761373,0.4339579781697239,0.00010000000000007513,5.1155374542717755,6.9298262668006,ALL
52,-3.989945272418592,0.4433689890660513,3.1751358083974557,52,2d,1.2441942784722346,0.36883261718318733,0.00010000000000001947,5.064551154590782,7.408530439142266,ALL
53,-4.857354309766784,-0.35627847281582964,3.1125394588563458,53,2d,1.4649151383563084,0.5034883098548795,9.999999999993417e-05,4.681662394758321,6.890938222978764,ALL
54,-3.8926160765550395,0.007451706691874815,3.1079357443926092,54,2d,1.2329488263270776,0.44454253166337776,9.999999999990222e-05,4.946773955122868,6.976118506492586,ALL
55,-4.020960298052765,-0.11567122414919405,3.122257307928745,55,2d,1.2518207158623027,0.46998142485011374,9.999999999999849e-05,4.995002413840035,6.890948143163035,ALL
56,-2.9568831383639798,0.3318580473505676,3.201791829057113,56,2d,1.02831555509692,0.3874839652071367,9.99999999999685e-05,5.131989632375258,7.40849916192805,ALL
57,-4.207492268961467,-0.0271343067971568,3.107566247083794,57,2d,1.3001777303880706,0.455001196739711,0.00010000000000005725,4.946135673065957,6.890948136313946,ALL
58,-3.31167849749239,0.11339768815847186,3.2734592381395884,58,2d,1.101726218915154,0.42892994889925673,-0.00010000000000002548,5.090807206963329,7.365596559699635,ALL
59,-4.0039054991015846,-0.1954558581449364,3.0451647070947425,59,2d,1.2816029783019622,0.46912395611808133,9.99999999999947e-05,4.687444738487159,6.909285819939897,ALL
60,-3.418495435582244,0.15263038911272644,3.117986506078798,60,2d,1.1193190757536204,0.4203344534185711,0.00010000000000011385,5.109018758798766,7.0564323317626565,ALL
61,-3.653841904499941,-0.06966217102599825,3.107123694975863,61,2d,1.1813294547506021,0.4597640731014212,9.999999999999724e-05,4.9672277394823094,6.9111022592225835,ALL
62,-3.813255206595477,-0.0650610591429601,3.1895565622002224,62,2d,1.205940698955184,0.45850713151306893,0.0001000000000000661,5.014752226628259,7.099840775148879,ALL
63,-3.0688961993655095,0.0023930861687817447,3.1247599300372717,63,2d,1.0482336299873891,0.4479029359759977,0.00010000000000006016,5.115995760620277,6.97263589860814,ALL
64,-3.8104021540435893,-0.06708533925541886,3.1171594252541452,64,2d,1.2161525216130424,0.46218406196186645,0.00010000000000002131,4.964818839702864,6.891050842210613,ALL
65,-4.3508556607020905,0.3277615431508449,3.197636418507429,65,2d,1.3193663624456484,0.391856641630545,9.999999999994445e-05,5.044277852100513,7.325657165163662,ALL
66,-3.227259918368197,0.17477342659309306,3.1551002544739157,66,2d,1.082892024753401,0.41791203110381075,9.999999999995509e-05,5.115993532365265,7.133176168067041,ALL
67,-2.9883629931395475,0.054606202791701884,3.1260146938460447,67,2d,1.0279396295069556,0.4331445362961702,0.00010000000000004371,5.115995795299612,7.092592637860317,ALL
68,-3.9309473351281765,0.6752448230311062,3.1463970098580254,68,2d,1.2345647312860428,0.3336718729351248,0.00010000000000005127,5.112918932134421,7.40815514535835,ALL
69,-3.6348879204203395,-0.0505614986330497,3.158535735569008,69,2d,1.174074515247545,0.4567562033452797,0.00010000000000009098,4.996842210216017,7.027381305619164,ALL
70,-3.5122063342063186,0.2399125698954472,3.146346060414125,70,2d,1.1457411576153202,0.4096546387418473,9.999999999992479e-05,5.097388140610263,7.0965705502487895,ALL
71,-3.019716184629755,-0.15983078123710023,3.133444682627945,71,2d,1.0351789341063717,0.47617038129213546,0.00010000000000024682,5.1159957911098335,6.917623131080848,ALL
72,-3.9129572222318227,0.2928720686315227,3.1495053015797287,72,2d,1.231367466801897,0.3962605111629324,9.999999999999799e-05,5.036276200224343,7.210797374417028,ALL
73,-3.4320456142464164,0.9082977422381232,3.3774771075899523,73,2d,1.130026130093464,0.3017781389703917,-9.999999999999107e-05,5.240390972114787,8.17939106086616,ALL
74,-3.052579453931682,0.8022022554366157,3.457758021534125,74,2d,1.0447340585054503,0.31648750163280387,9.154083933130676e-05,5.293237110057037,8.39314054274626,ALL
75,-3.510731649010671,0.27548890976319157,3.1333210631108908,75,2d,1.1437436493330564,0.40104086821891,0.00010000000000004686,5.097894755720835,7.127814808381512,ALL
76,-3.4294741576034875,0.8128873592116159,3.4456397158709664,76,2d,1.1282286899162919,0.3137790505596038,9.99999999999974e-05,5.2088688991760295,8.39314054274626,ALL
77,-3.3000188567490327,0.21482969014051118,3.089824536318735,77,2d,1.1035980219716162,0.4092256610075179,0.00010000000000001203,5.06190694091599,7.02716858849042,ALL
78,-4.078054399928481,0.40907738667437477,3.163902214760307,78,2d,1.2685347502273372,0.3724297398998528,-9.999999999999831e-05,5.007372721026507,7.3949121931287385,ALL
79,-3.71247019705323,-0.2538951852237446,3.151945553572414,79,2d,1.191510111020018,0.4943481226179928,9.999999999999441e-05,4.960934712233617,6.890953314006297,ALL
80,-3.507745449212219,-0.11341951480024141,3.100865742971533,80,2d,1.1413666005295715,0.4665503620003267,0.00010000000000003142,5.0300001609138665,6.890948147167207,ALL
81,-3.7844382063081508,-0.30564572537205487,3.165508820654536,81,2d,1.2108583589560016,0.5036618852583972,0.00010000000000003879,4.919131551345668,6.893203315463974,ALL
82,-3.4033292698214517,0.2920327686503582,3.049366865875811,82,2d,1.1293814265442594,0.4002378602982869,0.00010000000000011153,5.068085329894852,6.890960265542226,ALL
83,-3.6116624810113,-0.14418816947205407,3.1177355926867643,83,2d,1.1593821861370204,0.47243093939561825,0.00010000000000002085,5.0476279614163735,6.9060136039233235,ALL
84,-3.430019574763197,0.5104466916747111,3.4032629682534905,84,2d,1.1262069712500096,0.35357148411269396,-0.00010000000000000178,5.100032672690023,8.179387953315125,ALL
85,-3.7666854526137716,0.16917803200385292,3.080548618577048,85,2d,1.2061597182210293,0.4178703318750473,0.00010000000000007139,4.992916442462541,6.968830875417979,ALL
86,-3.927491944733862,0.02216892512542505,3.169476234615672,86,2d,1.2303566942769133,0.4477323576323177,0.00010000000000009498,5.04668828427323,7.031008873585682,ALL
87,-3.1100046984444067,-0.03842392354666686,3.1371056216971485,87,2d,1.0591268425132976,0.45873917547227533,-9.999999999998434e-05,5.115995786575056,6.920789559337997,ALL
88,-3.7116109767007863,0.40150135619813093,3.246007717125295,88,2d,1.188021159323261,0.3840501437002503,9.999999999998149e-05,5.1159957921037735,7.408530528248434,ALL
89,-3.777274043059863,0.23967226353799548,3.230448259218318,89,2d,1.1979164215546079,0.40822612769700867,9.999999999999801e-05,5.086735686596657,7.328067872246256,ALL
90,-3.499037110457874,0.09440145864617763,3.0923375040548957,90,2d,1.1447474905135624,0.4351590623495156,9.999999999999956e-05,5.064116756611943,6.89087138429466,ALL
91,-3.4987692352488593,-0.028838383795850367,3.1831276459016076,91,2d,1.1456392764274521,0.45900125302357475,0.00010000000000000083,5.053508179013181,6.999252567685721,ALL
92,-2.8761339385204416,0.06289630947351586,3.0712700237391997,92,2d,1.0097942218396776,0.4353155931189696,0.00010000000000001747,5.115995793505799,6.91237573472857,ALL
93,-3.6706551455132295,0.44249711713920575,3.180687686155667,93,2d,1.1803477832180072,0.36969968912544765,9.99999999999766e-05,5.073905968782179,7.4085304982157485,ALL
94,-3.5210560282788146,0.14408045279262902,3.0510765847932926,94,2d,1.146150503000086,0.42195720663558284,9.999999999982501e-05,5.06099203844545,6.8909481382745845,ALL
95,-3.8811950837283535,0.35406980041968295,3.1392039081419854,95,2d,1.2201264098173308,0.38587389682299683,0.0001000000000000474,5.076718413816495,7.219602414853141,ALL
96,-3.4492161718447942,-0.24159101395646343,3.124860076710422,96,2d,1.1294598808135088,0.48863149526341154,9.999999999992887e-05,5.005435400778809,6.890960200364824,ALL
97,-3.7069961657800983,0.016528317264287544,3.105592190638524,97,2d,1.1918006481067125,0.44493550693533057,9.999999999995384e-05,4.9855378662788015,6.944283443962994,ALL
98,-4.068194413673471,-0.047722895388118115,3.1302870268203384,98,2d,1.2607830608114308,0.45830197348768775,9.999999999999696e-05,5.010051481454801,6.935827493104885,ALL
99,-4.034951619109579,0.22990554986579576,3.082565736324171,99,2d,1.256280253083177,0.4138722131223235,-9.999999999999361e-05,5.062697594481014,6.890946047812559,ALL
100,-3.4049896086867535,-0.00567161907016058,3.157370290997105,100,2d,1.1249902572560082,0.4482190577611975,0.00010000000000011456,5.022846574766647,7.058485558411319,ALL
101,-3.4326782245156613,0.5025769957213316,3.4255991743558627,101,2d,1.1294008651643699,0.35726444558432147,-9.999999999999265e-05,5.096580240501607,8.179387219823598,ALL
102,-2.973890725903811,0.10819099882830197,3.0598030874708533,102,2d,1.0294936177473535,0.4284346505169944,9.999999999994398e-05,5.127753419332887,6.890901256097126,ALL
103,-3.437485531440013,0.35977599375024033,3.187035178031875,103,2d,1.1253640944177379,0.3831309728773869,9.999999999992968e-05,5.115995790256219,7.381280819379643,ALL
104,-3.0010254499172926,-0.12672792588877177,3.1273058800309164,104,2d,1.03046029480224,0.4686346717075359,0.00010000000000007269,5.1159957927801365,6.945129141947233,ALL
105,-3.6659125017544256,0.66969064577978,3.45807759896988,105,2d,1.1750555794616604,0.3323221210271104,0.00010000000000000013,5.144690732171202,8.39314054274626,ALL
106,-3.746111793778944,0.7554560486103746,3.4098977614330193,106,2d,1.1981864920040708,0.31675757752263695,-9.999999999999998e-05,5.107125400582907,8.377396372702405,ALL
107,-4.501598521078806,0.994097188762036,3.2636888197186207,107,2d,1.3527403741391846,0.28401010720306086,-9.999999999999956e-05,5.142266378722281,7.988422453418715,ALL
108,-2.8862864745244363,0.1449175499346316,3.0657756117075228,108,2d,1.0150982136002145,0.42260261290136175,-0.00010000000000000029,5.115994166499825,6.909959781229141,ALL
109,-3.952070534714533,0.1929964650886683,3.2450653489565457,109,2d,1.2260488021750167,0.41206666361333466,0.00010000000000005024,5.092331179423137,7.40853363369511,ALL
110,-3.7472500806078206,0.579315211704451,3.1689068387300274,110,2d,1.1921868781336031,0.34964187171658445,0.00010000000000003752,5.135114562327058,7.408530526855292,ALL
111,-3.8082917663747464,0.3777348837202064,3.5521563008980364,111,2d,1.208573036207683,0.3783161636655895,9.999999999999114e-05,5.041844200557859,8.39314054274626,ALL
112,-4.146114598607269,0.43890730873882333,3.1617868398499818,112,2d,1.2811797956142146,0.37293060499782094,9.999999999992842e-05,5.048198055250141,7.303261588597926,ALL
113,-3.721985086978269,0.40521400070624025,3.200888940975842,113,2d,1.1869087428830427,0.3772589002536535,-9.999999999998766e-05,5.097510898313671,7.408530548485394,ALL
114,-3.0919785019396318,0.5803221628830699,3.1211781642710736,114,2d,1.0620661417848316,0.34426174897461187,9.99999999999798e-05,5.116018681399087,7.382736412405658,ALL
115,-3.3750284790969225,0.5325698244048812,3.1291793826582315,115,2d,1.1144157336262075,0.3505890249607839,9.999999999985274e-05,5.115817068804442,7.408533140324715,ALL
116,-3.010157099168479,-0.0739761183661429,3.119165489512714,116,2d,1.037404106225958,0.4634820440841687,0.00010000000000006164,5.115992507805351,6.890948081920439,ALL
117,-3.4319406976600058,0.15796073036609154,3.127913089189718,117,2d,1.1266382680232618,0.42232198535648047,0.0001000000000000314,5.097002274670858,7.034101995995584,ALL
118,-3.6578635953105514,0.8889854153062778,3.367614833290024,118,2d,1.1826362848387186,0.3019662903996549,7.382933786347797e-06,5.162943044760442,8.208498956146848,ALL
119,-3.475624600762368,0.08798999902589186,3.168941957018317,119,2d,1.136562340631943,0.43217113237727345,9.999999999990907e-05,5.059141111609491,7.130658536116039,ALL
120,-3.4487500814844116,0.11683114977205633,3.0897227443578794,120,2d,1.1378775465638256,0.42634619060306994,0.00010000000000006918,5.011137238266841,6.974587960599433,ALL
121,-3.9262064883546954,0.8297269205382742,3.355896927936888,121,2d,1.2420381139358978,0.3087458630658005,-0.00010000000000001284,5.095866643082185,8.17938754895272,ALL
122,-3.4179361240984534,0.038786669447562996,3.090261514189087,122,2d,1.1297904200437126,0.44292365566768976,0.00010000000000023415,5.032595814773389,6.890948136315466,ALL
123,-3.7580362746829556,0.2546012822836211,3.0389281059031394,123,2d,1.1950718893916428,0.40415569364084974,0.00010000000000008232,5.073404189151935,6.890948122846538,ALL
124,-3.6489142628989795,0.031983276365103785,3.1096761539213467,124,2d,1.1717208382075572,0.44289200613479773,9.999999999991919e-05,5.0504277251910175,6.9506513264883285,ALL
125,-3.358885528483595,0.49796345181659746,3.1733370622638963,125,2d,1.1120358858830535,0.3612206827572703,9.9999999999886e-05,5.136881492405674,7.408530550002037,ALL
126,-3.672243221446842,0.8568957847008238,3.3838516581862144,126,2d,1.1863933932334165,0.30117393777305224,0.00010000000000007692,5.116401436339114,8.39314054274626,ALL
127,-3.6068665970080707,0.37605064376939407,3.18011158163735,127,2d,1.1695911235948473,0.37859236400825297,9.999999999999208e-05,5.035301069750973,7.4085007233927485,ALL
128,-3.227666706955195,0.20030211207550225,3.088795986620693,128,2d,1.0843117360499877,0.41907219718170174,-9.99999999999831e-05,5.15298430594241,6.8909481448567425,ALL
129,-3.7936613236223,0.018943444918105422,3.0749700549533934,129,2d,1.2064875215149284,0.44358338716998846,9.999999999999892e-05,4.997488536122288,6.890960374680892,ALL
130,-3.449183025050462,0.5694365300797061,3.4449235063161376,130,2d,1.1358567627675702,0.3514528837484978,-9.999999999999925e-05,5.1231505463768,8.179386684523376,ALL
